opportunity_id,customer_id,product_name,deal_value_usd,stage,sales_rep,close_date
O01569,C0205,Market Intelligence,93521,Closed Lost,Bob,2026-11-13
O01570,C0960,ESG Analytics,118189,Proposal,David,2026-01-23
O01571,C0212,Commodity Insights,153738,Proposal,Carol,2026-12-22
O01572,C0577,Market Intelligence,173096,Closed Won,Emma,2026-04-05
O01573,C0422,Commodity Insights,127835,Proposal,Bob,2026-08-11
O01574,C0626,ESG Analytics,144090,Prospecting,Alice,2026-02-03
O01575,C0022,Market Intelligence,246217,Prospecting,Carol,2026-02-11
O01576,C0954,Commodity Insights,58217,Proposal,Bob,2026-05-27
O01577,C0068,Commodity Insights,168376,Negotiation,Emma,2026-08-16
O01578,C0347,ESG Analytics,50932,Negotiation,Carol,2026-02-26
O01579,C0576,Market Intelligence,241143,Proposal,Bob,2026-07-04
O01580,C0546,ESG Analytics,112395,Proposal,Emma,2026-09-21
O01581,C0481,ESG Analytics,78723,Proposal,Alice,2026-11-05
O01582,C0932,Commodity Insights,30446,Prospecting,Bob,2026-07-16
O01583,C0389,Commodity Insights,49684,Prospecting,Emma,2026-12-27
O01584,C0372,Commodity Insights,158325,Closed Lost,Bob,2026-08-01
O01585,C0994,Commodity Insights,181098,Closed Lost,Carol,2026-06-03
O01586,C0908,Commodity Insights,23059,Proposal,Bob,2026-10-10
O01587,C0694,Commodity Insights,245324,Proposal,Alice,2026-11-07
O01588,C0985,ESG Analytics,89069,Negotiation,Alice,2026-06-20
O01589,C0819,Commodity Insights,9182,Closed Lost,Emma,2026-07-06
O01590,C0374,Commodity Insights,55337,Closed Lost,Carol,2026-09-01
O01591,C0502,Commodity Insights,242454,Proposal,Alice,2026-11-08
O01592,C0718,Commodity Insights,73973,Closed Won,David,2026-06-02
O01593,C0280,ESG Analytics,204167,Closed Won,Alice,2026-06-18
O01594,C0033,Market Intelligence,233600,Closed Lost,Alice,2026-12-19
O01595,C0020,Commodity Insights,104790,Proposal,David,2026-07-13
O01596,C0037,ESG Analytics,181135,Negotiation,David,2026-06-12
O01597,C0823,ESG Analytics,228773,Closed Won,David,2026-12-11
O01598,C0136,Commodity Insights,193512,Negotiation,Emma,2026-04-16
O01599,C0289,Commodity Insights,26838,Closed Won,Alice,2026-11-11
O01600,C0883,ESG Analytics,239833,Prospecting,Alice,2026-03-26
O01601,C0781,Market Intelligence,68690,Prospecting,Bob,2026-06-03
O01602,C0158,ESG Analytics,215097,Proposal,Alice,2026-02-01
O01603,C0741,Market Intelligence,198069,Negotiation,Emma,2026-02-05
O01604,C0597,ESG Analytics,233419,Closed Won,Carol,2026-11-04
O01605,C0628,Market Intelligence,19723,Proposal,Bob,2026-12-03
O01606,C0191,Market Intelligence,193286,Prospecting,Alice,2026-07-26
O01607,C0703,Market Intelligence,60107,Prospecting,Alice,2026-07-11
O01608,C0641,ESG Analytics,55499,Closed Won,Bob,2026-12-16
O01609,C0620,ESG Analytics,53775,Closed Won,Carol,2026-12-22
O01610,C0607,Market Intelligence,121003,Proposal,Emma,2026-01-03
O01611,C0181,Market Intelligence,74012,Proposal,Emma,2026-10-07
O01612,C0717,Market Intelligence,189252,Prospecting,Bob,2026-03-28
O01613,C0330,Market Intelligence,47578,Closed Won,Emma,2026-05-20
O01614,C0423,ESG Analytics,172928,Negotiation,Bob,2026-07-09
O01615,C0845,Commodity Insights,197792,Proposal,Emma,2026-01-21
O01616,C0912,ESG Analytics,70973,Negotiation,Bob,2026-02-02
O01617,C0065,Commodity Insights,95236,Prospecting,Emma,2026-07-03
O01618,C0691,ESG Analytics,121898,Prospecting,Alice,2026-06-19
O01619,C0790,Commodity Insights,187996,Closed Lost,Alice,2026-10-09
O01620,C0745,Commodity Insights,123171,Negotiation,David,2026-06-16
O01621,C0308,Commodity Insights,87175,Closed Lost,Bob,2026-04-19
O01622,C0175,Market Intelligence,186106,Negotiation,David,2026-08-15
O01623,C0333,Commodity Insights,126536,Closed Won,David,2026-03-05
O01624,C0756,Commodity Insights,114994,Prospecting,Bob,2026-06-13
O01625,C0892,ESG Analytics,44160,Closed Won,Carol,2026-01-14
O01626,C0811,ESG Analytics,242335,Proposal,Bob,2026-10-06
O01627,C0223,Market Intelligence,9296,Closed Won,David,2026-03-09
O01628,C0346,Market Intelligence,10683,Closed Won,David,2026-03-10
O01629,C0850,ESG Analytics,77789,Proposal,Bob,2026-08-20
O01630,C0742,Commodity Insights,118470,Closed Won,Bob,2026-08-22
O01631,C0062,Commodity Insights,32790,Prospecting,Carol,2026-12-16
O01632,C0623,Commodity Insights,42087,Proposal,Emma,2026-08-26
O01633,C0222,Commodity Insights,133583,Prospecting,Carol,2026-11-06
O01634,C0347,ESG Analytics,86425,Closed Lost,David,2026-10-04
O01635,C0614,Market Intelligence,143841,Negotiation,Carol,2026-12-12
O01636,C0827,ESG Analytics,231517,Proposal,Carol,2026-10-16
O01637,C0065,Market Intelligence,122198,Negotiation,David,2026-04-07
O01638,C0968,Commodity Insights,185428,Proposal,Carol,2026-11-16
O01639,C0806,Commodity Insights,150488,Negotiation,Emma,2026-06-23
O01640,C0200,Market Intelligence,89366,Closed Lost,Bob,2026-12-19
O01641,C0625,Market Intelligence,218207,Proposal,David,2026-10-16
O01642,C0912,Market Intelligence,87171,Closed Lost,Alice,2026-07-25
O01643,C0152,ESG Analytics,89319,Prospecting,Emma,2026-08-15
O01644,C0618,ESG Analytics,74732,Prospecting,David,2026-07-25
O01645,C0198,Commodity Insights,191622,Proposal,Carol,2026-01-16
O01646,C0253,Market Intelligence,170955,Prospecting,Carol,2026-06-27
O01647,C0636,Commodity Insights,152292,Proposal,Carol,2026-06-16
O01648,C0322,ESG Analytics,236529,Closed Lost,Bob,2026-11-07
O01649,C0981,ESG Analytics,163618,Prospecting,Carol,2026-12-02
O01650,C0754,Market Intelligence,142232,Closed Lost,Carol,2026-04-26
O01651,C0386,Commodity Insights,188670,Prospecting,Carol,2026-05-07
O01652,C0148,Commodity Insights,11627,Prospecting,David,2026-02-12
O01653,C0477,Market Intelligence,122095,Closed Won,Emma,2026-03-20
O01654,C0455,Commodity Insights,33244,Negotiation,David,2026-05-07
O01655,C0724,ESG Analytics,123838,Negotiation,Bob,2026-10-05
O01656,C0331,Market Intelligence,37483,Prospecting,Carol,2026-09-16
O01657,C0378,Market Intelligence,87645,Closed Won,Emma,2026-01-21
O01658,C0445,ESG Analytics,89904,Closed Won,Bob,2026-06-20
O01659,C0857,Market Intelligence,173721,Negotiation,Carol,2026-10-25
O01660,C0583,Market Intelligence,236541,Closed Lost,Alice,2026-12-23
O01661,C0731,Market Intelligence,135200,Prospecting,Alice,2026-03-05
O01662,C0105,ESG Analytics,47829,Proposal,Alice,2026-06-12
O01663,C0347,Market Intelligence,113171,Negotiation,Alice,2026-08-13
O01664,C0559,Market Intelligence,142541,Closed Won,David,2026-12-05
O01665,C0562,Market Intelligence,218480,Proposal,David,2026-03-04
O01666,C0782,Commodity Insights,64610,Proposal,Alice,2026-11-22
O01667,C0572,Market Intelligence,18758,Proposal,David,2026-01-02
O01668,C0225,Market Intelligence,45011,Proposal,Emma,2026-06-11
O01669,C0397,ESG Analytics,180705,Closed Won,Alice,2026-09-25
O01670,C0297,Commodity Insights,11163,Closed Won,Emma,2026-02-02
O01671,C0205,ESG Analytics,14438,Proposal,Bob,2026-10-16
O01672,C0008,Commodity Insights,188979,Prospecting,Emma,2026-06-17
O01673,C0921,Market Intelligence,109118,Proposal,Bob,2026-09-01
O01674,C0938,ESG Analytics,200101,Closed Lost,Carol,2026-05-18
O01675,C0384,ESG Analytics,106821,Proposal,Bob,2026-10-09
O01676,C0343,Market Intelligence,90736,Negotiation,David,2026-02-21
O01677,C0293,Commodity Insights,12554,Closed Won,Emma,2026-11-22
O01678,C0525,Commodity Insights,58632,Proposal,Alice,2026-01-13
O01679,C0824,Market Intelligence,199724,Proposal,Bob,2026-10-24
O01680,C0766,Commodity Insights,223347,Proposal,Emma,2026-05-12
O01681,C0475,Market Intelligence,174824,Proposal,Emma,2026-05-07
O01682,C0524,Market Intelligence,86238,Prospecting,Bob,2026-03-28
O01683,C0342,Market Intelligence,135965,Closed Won,Carol,2026-08-13
O01684,C0617,Market Intelligence,246387,Closed Won,David,2026-09-20
O01685,C0293,ESG Analytics,229751,Proposal,Alice,2026-10-04
O01686,C0906,Market Intelligence,228525,Prospecting,Emma,2026-01-28
O01687,C0012,Commodity Insights,248835,Prospecting,Carol,2026-08-13
O01688,C0747,ESG Analytics,46808,Prospecting,Alice,2026-06-07
O01689,C0662,Market Intelligence,115930,Negotiation,Alice,2026-05-14
O01690,C0670,Market Intelligence,82979,Prospecting,Alice,2026-05-05
O01691,C0270,Commodity Insights,248826,Proposal,Alice,2026-11-24
O01692,C0976,ESG Analytics,212817,Prospecting,David,2026-03-01
O01693,C0116,Market Intelligence,195004,Proposal,David,2026-10-23
O01694,C0571,Commodity Insights,75796,Prospecting,Emma,2026-08-03
O01695,C0749,ESG Analytics,45185,Proposal,Alice,2026-07-22
O01696,C0387,Market Intelligence,14741,Closed Won,David,2026-08-14
O01697,C0180,Market Intelligence,156194,Prospecting,Alice,2026-05-23
O01698,C0289,ESG Analytics,130611,Proposal,Carol,2026-01-22
O01699,C0279,Market Intelligence,66556,Closed Won,Alice,2026-11-02
O01700,C0895,ESG Analytics,223993,Closed Won,Emma,2026-12-16
O01701,C0811,Market Intelligence,192582,Prospecting,Carol,2026-06-03
O01702,C0613,Commodity Insights,124605,Closed Won,Emma,2026-03-12
O01703,C0675,Commodity Insights,195368,Closed Lost,Emma,2026-03-11
O01704,C0753,ESG Analytics,95908,Closed Won,Bob,2026-10-13
O01705,C0382,Commodity Insights,96078,Negotiation,Bob,2026-11-25
O01706,C0911,Commodity Insights,182133,Closed Lost,David,2026-06-14
O01707,C0089,ESG Analytics,71374,Proposal,Carol,2026-06-21
O01708,C0478,Commodity Insights,202578,Closed Lost,Bob,2026-01-11
O01709,C0519,ESG Analytics,43024,Closed Lost,Carol,2026-09-21
O01710,C0852,ESG Analytics,46793,Closed Lost,Bob,2026-04-27
O01711,C0710,Commodity Insights,26428,Closed Won,Alice,2026-09-18
O01712,C0043,ESG Analytics,32214,Closed Lost,Alice,2026-05-18
O01713,C0681,Market Intelligence,198910,Proposal,Carol,2026-08-04
O01714,C0334,ESG Analytics,224275,Negotiation,Emma,2026-07-17
O01715,C0673,Commodity Insights,62428,Closed Lost,Carol,2026-12-14
O01716,C0705,Market Intelligence,64195,Closed Won,Bob,2026-12-25
O01717,C0193,ESG Analytics,5156,Closed Lost,Alice,2026-08-05
O01718,C0938,Market Intelligence,187173,Negotiation,Bob,2026-07-10
O01719,C0846,Market Intelligence,147073,Prospecting,Bob,2026-01-01
O01720,C0032,Commodity Insights,36739,Proposal,Bob,2026-11-03
O01721,C0069,Commodity Insights,123646,Prospecting,David,2026-06-22
O01722,C0413,Market Intelligence,187928,Closed Lost,Carol,2026-06-13
O01723,C0384,Market Intelligence,84635,Closed Won,Emma,2026-10-16
O01724,C0651,ESG Analytics,160539,Prospecting,David,2026-01-16
O01725,C0328,Commodity Insights,13137,Negotiation,David,2026-07-25
O01726,C0552,Market Intelligence,115808,Closed Lost,Emma,2026-06-22
O01727,C0503,Market Intelligence,104606,Prospecting,David,2026-02-16
O01728,C0259,ESG Analytics,29130,Prospecting,Bob,2026-12-27
O01729,C0733,ESG Analytics,246778,Prospecting,David,2026-07-24
O01730,C0346,Market Intelligence,163232,Closed Won,Alice,2026-06-10
O01731,C0566,ESG Analytics,229039,Closed Won,Bob,2026-10-14
O01732,C0098,Market Intelligence,184260,Proposal,Emma,2026-11-25
O01733,C0029,ESG Analytics,121504,Prospecting,Emma,2026-03-15
O01734,C0282,ESG Analytics,153124,Closed Won,Emma,2026-11-24
O01735,C0050,Commodity Insights,158527,Prospecting,Emma,2026-08-06
O01736,C0924,Commodity Insights,81910,Proposal,Alice,2026-05-20
O01737,C0340,Commodity Insights,33750,Proposal,Alice,2026-04-16
O01738,C0498,Market Intelligence,6492,Closed Won,Bob,2026-07-02
O01739,C0310,Market Intelligence,63568,Negotiation,Emma,2026-08-08
O01740,C0731,Commodity Insights,216922,Prospecting,Alice,2026-03-05
O01741,C0136,ESG Analytics,163651,Closed Lost,Alice,2026-08-16
O01742,C0376,ESG Analytics,117714,Prospecting,Emma,2026-12-12
O01743,C0651,ESG Analytics,32873,Closed Won,David,2026-01-09
O01744,C0447,ESG Analytics,189037,Closed Won,Alice,2026-02-03
O01745,C0270,ESG Analytics,98753,Closed Won,David,2026-09-08
O01746,C0929,Market Intelligence,36722,Prospecting,Bob,2026-02-19
O01747,C0192,ESG Analytics,56515,Closed Won,Emma,2026-06-18
O01748,C0270,Commodity Insights,22516,Proposal,Emma,2026-07-04
O01749,C0574,Market Intelligence,65882,Proposal,Bob,2026-05-05
O01750,C0765,ESG Analytics,107422,Prospecting,Carol,2026-01-17
O01751,C0808,Market Intelligence,34557,Closed Lost,Carol,2026-10-17
O01752,C0010,Commodity Insights,235787,Proposal,Carol,2026-04-28
O01753,C0492,Market Intelligence,54457,Closed Won,David,2026-08-07
O01754,C0102,Market Intelligence,106674,Closed Lost,Emma,2026-02-05
O01755,C0684,Market Intelligence,229879,Closed Lost,Bob,2026-02-16
O01756,C0526,Market Intelligence,153414,Proposal,Bob,2026-11-25
O01757,C0424,ESG Analytics,99823,Proposal,Carol,2026-07-02
O01758,C0771,Commodity Insights,16248,Negotiation,David,2026-01-07
O01759,C0688,ESG Analytics,248998,Negotiation,David,2026-08-20
O01760,C0857,Market Intelligence,201243,Proposal,David,2026-10-26
O01761,C0522,Commodity Insights,174355,Proposal,Bob,2026-10-17
O01762,C0295,Commodity Insights,207663,Prospecting,David,2026-10-01
O01763,C0428,Market Intelligence,152242,Prospecting,Bob,2026-11-02
O01764,C0379,Commodity Insights,108092,Negotiation,David,2026-11-26
O01765,C0940,Commodity Insights,84559,Closed Lost,Emma,2026-06-10
O01766,C0876,Commodity Insights,139070,Closed Won,David,2026-12-19
O01767,C0712,ESG Analytics,247077,Closed Lost,Emma,2026-11-26
O01768,C0588,Market Intelligence,128031,Negotiation,Alice,2026-12-16
O01769,C0999,Commodity Insights,144654,Closed Lost,Emma,2026-11-03
O01770,C0258,ESG Analytics,75310,Negotiation,Carol,2026-10-17
O01771,C0234,Commodity Insights,247960,Negotiation,Bob,2026-10-07
O01772,C0357,Commodity Insights,55291,Negotiation,Emma,2026-11-14
O01773,C0286,Commodity Insights,161699,Closed Won,Bob,2026-10-26
O01774,C0143,ESG Analytics,82336,Proposal,Carol,2026-12-18
O01775,C0567,Commodity Insights,58599,Closed Won,Emma,2026-09-06
O01776,C0121,ESG Analytics,194462,Negotiation,Bob,2026-04-20
O01777,C0809,ESG Analytics,222681,Negotiation,Bob,2026-11-26
O01778,C0509,Commodity Insights,69391,Closed Won,David,2026-12-09
O01779,C0955,ESG Analytics,125344,Closed Lost,Carol,2026-03-09
O01780,C0621,Market Intelligence,71200,Prospecting,David,2026-09-13
O01781,C0004,Market Intelligence,54526,Negotiation,David,2026-08-18
O01782,C0598,Commodity Insights,138986,Closed Lost,David,2026-04-09
O01783,C0053,Commodity Insights,169655,Closed Won,Emma,2026-02-16
O01784,C0448,Commodity Insights,87088,Prospecting,Bob,2026-03-04
O01785,C0371,Market Intelligence,15756,Prospecting,Carol,2026-02-18
O01786,C0549,Commodity Insights,38402,Prospecting,David,2026-04-02
O01787,C0913,ESG Analytics,153522,Prospecting,Alice,2026-02-11
O01788,C0640,ESG Analytics,77659,Negotiation,David,2026-04-08
O01789,C0226,ESG Analytics,163246,Closed Lost,Carol,2026-09-12
O01790,C0861,Market Intelligence,44768,Prospecting,Emma,2026-10-11
O01791,C0781,Market Intelligence,50047,Closed Won,Bob,2026-09-20
O01792,C0018,Market Intelligence,28901,Closed Lost,Emma,2026-05-26
O01793,C0498,Market Intelligence,30082,Proposal,David,2026-04-08
O01794,C0471,ESG Analytics,48422,Proposal,Bob,2026-05-04
O01795,C0004,Market Intelligence,180940,Negotiation,David,2026-10-28
O01796,C0615,Commodity Insights,121959,Proposal,Bob,2026-02-28
O01797,C0084,Commodity Insights,191757,Closed Won,David,2026-03-24
O01798,C0910,Commodity Insights,227976,Closed Lost,David,2026-01-18
O01799,C0784,Commodity Insights,58773,Closed Won,David,2026-09-11
O01800,C0330,Market Intelligence,135818,Closed Lost,Emma,2026-07-27
O01801,C0453,ESG Analytics,58862,Negotiation,Bob,2026-12-03
O01802,C0616,ESG Analytics,184117,Closed Won,Bob,2026-07-07
O01803,C0224,Commodity Insights,97606,Closed Won,Carol,2026-04-23
O01804,C0298,Market Intelligence,104468,Closed Lost,David,2026-01-22
O01805,C0958,ESG Analytics,68982,Prospecting,David,2026-12-26
O01806,C0023,Commodity Insights,154856,Negotiation,Carol,2026-07-01
O01807,C0503,Commodity Insights,194839,Closed Won,David,2026-02-14
O01808,C0262,Commodity Insights,64914,Negotiation,Carol,2026-05-16
O01809,C0162,Market Intelligence,62445,Closed Lost,Emma,2026-10-17
O01810,C0830,Market Intelligence,226748,Prospecting,David,2026-06-02
O01811,C0779,Market Intelligence,28585,Proposal,Alice,2026-10-23
O01812,C0567,Market Intelligence,70638,Prospecting,Emma,2026-05-15
O01813,C0153,Commodity Insights,42128,Closed Won,Carol,2026-03-08
O01814,C0420,Commodity Insights,48680,Closed Lost,Alice,2026-04-28
O01815,C0095,ESG Analytics,18669,Closed Lost,Bob,2026-05-18
O01816,C0482,Commodity Insights,239598,Proposal,Bob,2026-01-26
O01817,C0985,Market Intelligence,162976,Prospecting,Alice,2026-02-09
O01818,C0837,Market Intelligence,144972,Prospecting,David,2026-09-25
O01819,C0378,ESG Analytics,51903,Proposal,Emma,2026-03-08
O01820,C0806,Market Intelligence,90322,Proposal,Carol,2026-09-27
O01821,C0022,ESG Analytics,137254,Prospecting,David,2026-03-06
O01822,C0050,Commodity Insights,45870,Proposal,Bob,2026-10-27
O01823,C0377,ESG Analytics,210300,Negotiation,David,2026-04-15
O01824,C0180,ESG Analytics,33803,Proposal,Bob,2026-11-20
O01825,C0773,Market Intelligence,22583,Closed Won,Bob,2026-01-10
O01826,C0472,ESG Analytics,214410,Closed Won,David,2026-09-18
O01827,C0744,Commodity Insights,237991,Closed Lost,David,2026-11-17
O01828,C0363,ESG Analytics,156380,Closed Won,Carol,2026-09-14
O01829,C0171,ESG Analytics,229900,Closed Won,Bob,2026-01-07
O01830,C0076,ESG Analytics,101338,Negotiation,Alice,2026-10-14
O01831,C0392,Commodity Insights,83516,Negotiation,Alice,2026-06-16
O01832,C0204,Market Intelligence,61510,Closed Won,Bob,2026-08-28
O01833,C0605,ESG Analytics,41659,Negotiation,David,2026-04-05
O01834,C0017,Market Intelligence,241890,Closed Won,Carol,2026-08-13
O01835,C0478,ESG Analytics,126950,Negotiation,Bob,2026-08-05
O01836,C0426,Market Intelligence,69321,Proposal,Alice,2026-05-12
O01837,C0055,Commodity Insights,126920,Closed Won,David,2026-02-20
O01838,C0302,Commodity Insights,220244,Closed Lost,Emma,2026-08-02
O01839,C0957,Commodity Insights,22761,Negotiation,Carol,2026-04-10
O01840,C0945,ESG Analytics,48501,Prospecting,Alice,2026-03-24
O01841,C0729,ESG Analytics,75676,Prospecting,Alice,2026-09-07
O01842,C0646,ESG Analytics,102325,Prospecting,David,2026-07-11
O01843,C0818,ESG Analytics,125662,Negotiation,Emma,2026-06-10
O01844,C0377,Market Intelligence,215036,Closed Lost,Emma,2026-02-15
O01845,C0777,Commodity Insights,118615,Closed Lost,Alice,2026-11-25
O01846,C0562,ESG Analytics,201329,Closed Lost,Emma,2026-02-05
O01847,C0956,Commodity Insights,91547,Closed Won,Carol,2026-03-05
O01848,C0781,Market Intelligence,29429,Closed Lost,David,2026-05-13
O01849,C0226,Market Intelligence,16537,Negotiation,Alice,2026-03-07
O01850,C0429,ESG Analytics,55767,Closed Won,Bob,2026-07-18
O01851,C0582,Commodity Insights,245142,Proposal,Alice,2026-02-06
O01852,C0880,Market Intelligence,74601,Closed Won,Alice,2026-04-15
O01853,C0938,Market Intelligence,247436,Closed Won,Alice,2026-02-22
O01854,C0471,Commodity Insights,166689,Negotiation,David,2026-05-19
O01855,C0572,ESG Analytics,238090,Negotiation,Carol,2026-09-05
O01856,C0684,ESG Analytics,223984,Closed Lost,Emma,2026-11-09
O01857,C0826,ESG Analytics,209025,Proposal,Bob,2026-01-14
O01858,C0495,Commodity Insights,91023,Closed Lost,Carol,2026-08-24
O01859,C0415,Market Intelligence,160108,Negotiation,Carol,2026-02-27
O01860,C0152,ESG Analytics,63622,Proposal,Bob,2026-08-05
O01861,C0949,Market Intelligence,187814,Closed Lost,Emma,2026-06-14
O01862,C0761,Commodity Insights,114914,Closed Lost,Carol,2026-05-03
O01863,C0249,Market Intelligence,168330,Closed Won,Alice,2026-06-02
O01864,C0447,Commodity Insights,218663,Closed Won,Bob,2026-07-16
O01865,C0032,Commodity Insights,102092,Prospecting,Carol,2026-04-16
O01866,C0901,Commodity Insights,248226,Closed Won,Emma,2026-04-13
O01867,C0441,Market Intelligence,80095,Proposal,Emma,2026-03-11
O01868,C0164,ESG Analytics,90758,Closed Lost,David,2026-02-04
O01869,C0085,Market Intelligence,213717,Prospecting,Bob,2026-09-14
O01870,C0505,Market Intelligence,249940,Proposal,Alice,2026-01-16
O01871,C0182,Market Intelligence,39991,Negotiation,Carol,2026-11-22
O01872,C0941,ESG Analytics,98651,Closed Lost,Alice,2026-01-06
O01873,C0915,Commodity Insights,91544,Prospecting,Alice,2026-10-03
O01874,C0041,ESG Analytics,5055,Proposal,Bob,2026-07-27
O01875,C0503,Market Intelligence,75079,Closed Lost,Carol,2026-10-27
O01876,C0539,Market Intelligence,223051,Closed Lost,Carol,2026-03-03
O01877,C0474,ESG Analytics,228450,Negotiation,Bob,2026-11-25
O01878,C0717,ESG Analytics,30197,Closed Won,Emma,2026-04-23
O01879,C0291,Market Intelligence,108125,Negotiation,Bob,2026-12-16
O01880,C0830,Commodity Insights,99044,Closed Lost,Carol,2026-05-21
O01881,C0723,Commodity Insights,114568,Proposal,Carol,2026-11-11
O01882,C0216,Market Intelligence,125923,Proposal,Bob,2026-01-03
O01883,C0061,ESG Analytics,234413,Prospecting,Bob,2026-02-15
O01884,C0130,Market Intelligence,194469,Prospecting,Carol,2026-06-23
O01885,C0328,ESG Analytics,67719,Closed Won,David,2026-07-04
O01886,C0953,ESG Analytics,180182,Closed Lost,Emma,2026-05-23
O01887,C0215,Commodity Insights,177014,Prospecting,Carol,2026-03-13
O01888,C0197,Commodity Insights,22316,Prospecting,Alice,2026-05-13
O01889,C0192,Commodity Insights,126504,Closed Won,Carol,2026-08-05
O01890,C0836,Commodity Insights,200371,Closed Won,Carol,2026-10-28
O01891,C0717,Market Intelligence,6950,Proposal,Carol,2026-07-03
O01892,C0499,Commodity Insights,43841,Prospecting,Bob,2026-04-17
O01893,C0619,Commodity Insights,77839,Proposal,Bob,2026-07-02
O01894,C0790,Market Intelligence,170553,Negotiation,Carol,2026-10-12
O01895,C0346,Market Intelligence,32419,Closed Won,Emma,2026-04-07
O01896,C0152,Commodity Insights,183351,Closed Lost,Carol,2026-09-13
O01897,C0911,ESG Analytics,159792,Closed Lost,Emma,2026-04-14
O01898,C0789,ESG Analytics,214788,Prospecting,David,2026-12-19
O01899,C0561,Commodity Insights,146241,Closed Won,Alice,2026-05-11
O01900,C0019,Commodity Insights,159486,Prospecting,David,2026-07-15
O01901,C0937,ESG Analytics,154919,Proposal,Carol,2026-10-08
O01902,C0461,Commodity Insights,83717,Prospecting,Bob,2026-11-19
O01903,C0261,Commodity Insights,74564,Prospecting,Emma,2026-04-02
O01904,C0228,Commodity Insights,67647,Closed Won,Alice,2026-07-02
O01905,C0982,Market Intelligence,215342,Negotiation,Emma,2026-09-14
O01906,C0017,ESG Analytics,232684,Negotiation,Emma,2026-11-02
O01907,C0509,ESG Analytics,60945,Closed Lost,Emma,2026-05-25
O01908,C0119,Market Intelligence,247648,Closed Won,Emma,2026-12-11
O01909,C0182,ESG Analytics,176993,Proposal,Alice,2026-11-14
O01910,C0082,Commodity Insights,174566,Proposal,David,2026-01-04
O01911,C0133,ESG Analytics,196631,Negotiation,Bob,2026-11-10
O01912,C0688,Commodity Insights,113940,Proposal,David,2026-04-24
O01913,C0168,Commodity Insights,30586,Negotiation,Carol,2026-09-23
O01914,C0562,ESG Analytics,22980,Prospecting,Bob,2026-02-28
O01915,C0960,Market Intelligence,67796,Prospecting,Carol,2026-03-04
O01916,C0784,Commodity Insights,93481,Prospecting,Emma,2026-09-15
O01917,C0524,Market Intelligence,131154,Closed Lost,Carol,2026-02-12
O01918,C0808,Market Intelligence,97599,Proposal,David,2026-04-18
O01919,C0968,Commodity Insights,195137,Prospecting,Emma,2026-02-03
O01920,C0167,Market Intelligence,94679,Proposal,Emma,2026-12-18
O01921,C0199,Commodity Insights,247408,Negotiation,Alice,2026-06-28
O01922,C0399,Commodity Insights,32150,Closed Lost,David,2026-04-06
O01923,C0195,ESG Analytics,172113,Closed Won,Emma,2026-12-23
O01924,C0069,ESG Analytics,64441,Closed Won,Emma,2026-08-13
O01925,C0330,ESG Analytics,101697,Proposal,Alice,2026-01-15
O01926,C0193,Market Intelligence,154668,Negotiation,Alice,2026-11-12
O01927,C0665,Commodity Insights,113929,Prospecting,Carol,2026-08-03
O01928,C0138,Market Intelligence,160883,Closed Lost,Emma,2026-02-19
O01929,C0140,Commodity Insights,134589,Closed Lost,Emma,2026-12-25
O01930,C0349,Market Intelligence,168825,Prospecting,Carol,2026-04-10
O01931,C0550,Commodity Insights,81926,Prospecting,Alice,2026-01-10
O01932,C0681,Market Intelligence,187427,Negotiation,David,2026-03-09
O01933,C0349,Commodity Insights,24502,Closed Lost,Carol,2026-02-16
O01934,C0316,ESG Analytics,83596,Closed Won,Alice,2026-01-10
O01935,C0336,Market Intelligence,191594,Prospecting,Bob,2026-09-20
O01936,C0614,Market Intelligence,100035,Prospecting,Alice,2026-05-25
O01937,C0342,Commodity Insights,237890,Prospecting,Bob,2026-10-07
O01938,C0597,Market Intelligence,65691,Prospecting,Carol,2026-05-27
O01939,C0779,ESG Analytics,202876,Closed Lost,Alice,2026-12-18
O01940,C0958,ESG Analytics,233144,Closed Lost,Carol,2026-09-22
O01941,C0305,Market Intelligence,239704,Closed Won,Alice,2026-05-14
O01942,C0096,ESG Analytics,92363,Negotiation,Alice,2026-03-03
O01943,C0097,ESG Analytics,6051,Prospecting,David,2026-01-16
O01944,C0829,Commodity Insights,111427,Closed Lost,Alice,2026-05-06
O01945,C0606,ESG Analytics,239625,Proposal,Alice,2026-06-06
O01946,C0190,ESG Analytics,245690,Closed Lost,Alice,2026-11-26
O01947,C0018,Commodity Insights,62256,Proposal,Bob,2026-12-27
O01948,C0885,ESG Analytics,138610,Proposal,David,2026-01-22
O01949,C0536,Commodity Insights,156176,Proposal,David,2026-09-08
O01950,C0061,Commodity Insights,60314,Closed Lost,David,2026-04-27
O01951,C0541,Commodity Insights,95247,Proposal,David,2026-10-14
O01952,C0933,ESG Analytics,80409,Negotiation,Bob,2026-10-28
O01953,C0911,Market Intelligence,190310,Closed Won,Carol,2026-11-20
O01954,C0510,Market Intelligence,35044,Closed Won,Emma,2026-04-24
O01955,C0260,ESG Analytics,38604,Closed Lost,Bob,2026-11-19
O01956,C0123,ESG Analytics,70216,Proposal,Alice,2026-04-08
O01957,C0763,Market Intelligence,196693,Prospecting,David,2026-03-07
O01958,C0284,Market Intelligence,155621,Prospecting,Bob,2026-12-04
O01959,C0850,ESG Analytics,8607,Closed Won,Alice,2026-06-07
O01960,C0458,Market Intelligence,43531,Prospecting,Carol,2026-06-14
